Application ID,Do you own or rent?,"If you rent, does your landlord allow pets?",Does your landlord or home insurance place any breed or weight restrictions on the animals you are allowed to have?,Do you have a yard?,Do you have screens in your windows?,Are all the members of your household in agreement about adopting a dog?,Does anyone in the household have pet allergies?,"Do you live in public housing (NYCHA, projects, section 8)?","Are you at least 21 years of age and head of household? If not, you will not be approved to adopt with IOHR.",Why do you want to adopt a dog?,What energy level would work with your lifestyle?,Are your pets up to date on their vaccinations and monthly preventatives (flea/tick and heartworm)?,"Where have your current and previous animals come from? Please list the adoption agency, shelter, or breeder if applicable.",Are your current cats/dogs spayed or neutered and have your past cats/dogs been spayed or neutered?,Have you ever bred an animal,Please provide the name and phone number for your most recent or current veterinarian (even if you don't have the animals anymore). What name are the records listed under? Please note that some vets require your permission to release information to us; please call your vet now and give them permission as this will help expedite the application process!,"On a regular day, how many hours will the dog be left alone?",Where will the dog be kept?,Do you have a contingency plan to pay for unexpected emergency vet bills?,How soon do you want to adopt a pup?,"Have you ever had to give up a pet? If so, why and where did the pet go?",Have you been involved in domestic disturbances in which the police were called in your current living situation?,"If you are adopting with a partner, are you in agreement that the dog will go with one of you should you separate, and not be surrendered back to us or a shelter?","If you are a senior or have serious health conditions, do you have a contingency plan for the dog should you no longer be able to care for it? What is the plan?","Are you willing to work through unexpected hardships with your pet and hire a trainer if need be? i.e. housetraining, separation anxiety, fear, socialization, acclimation to other animals, etc"
https://ps31.petstablished.com/adoption_applications/1159689,Rent,"Yes, my landlord allows pets",No,I don't have a yard. ,Yes,Yes,No,No,yes,"We  recently lost our beloved 15 year old rescue Betty White 10 days ago. She was adopted through ARF in Wainscott, N.Y. when she was approximately 8 years old. She was a Coton de Tulear and the love of our lives. She was also rescued from a puppy mill in the midwest and needed to overcome issues which she did wonderfully. We are both retired and are mostly home. One of us is always home and love spending time with our dog. We live within 1 block of a wonderful small park for walking or people watching whichever she would prefer. We would love to be considered for her forever home. I'm happy to provide both personal, professional and veterinary references.","Mellow - Short, daily walks",I do not currently have pets,"ARF Wainscott, N.Y.Previous to Betty White I rescued through Long Island Rescue a 3 year old Gordon Setter we renamed Shelock Holmes. His owner/breeder had a stroke and all her Gordens needed to be rehomed. We also had a PBGV who had been retired by her breeder Helen Ingher and she was given to us as a forever home. Heleb had previously bred Gordon Setters. My first  & only Gordon puppy was from her. She subsequently gave me one of her retired  Gordons (Kerri) as a forever home. I also rescued through an organization in Virginia another Gordon named Duke.",I don't have animals ,No. All my dogs were spayed or neutered,"Gene Solomon Center for Veterinary Medicine212-734-7480 (he's generally in the office Tues-Sat 10AM-2PM)",0 - 4,in the apartment on lots of doggie beds and mats or based on Sky's history if you advise a smaller space to get acclimated that's what we will do but we're home all the time. She will sleep in bed with us unless she prefers her own space.,We're able to afford the vet bills and I will have pet insurance through Trupanion.,"Right away, hand that dog over!",Never,No,Yes but won't happen,Yes. Our niece will always take our dog. We've made arrangements in our will(s) for that to be taken care of.,Yes
https://ps31.petstablished.com/adoption_applications/1159612,Rent,"Yes, my landlord allows pets",No,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,"we’re familiar with the breed, they’re amazing companions , great minded dogs, very smart, lots of love. we have had 3 huskies in our lives, looking to make this handsome boy our 4th welcoming him into our home with love and care ",Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,"Brookhaven animal shelter, facebook .",I don't have animals ,No.,three animal pet hospital st james NY,0 - 4,"His own bed, but a cage for if he ever had to be alone but shouldn’t have to be left alone ",savings account ,"Right away, hand that dog over!",No,No,Yes,my daughter jennafer ,Yes
https://ps31.petstablished.com/adoption_applications/1159439,Own,I own a co-op and have received board approval to have a pet ,"No, but I travel with my ESA a and the airlines only allow up to 25 pounds small dogs.",I don't have a yard. ,Yes,Yes,No,No,Yes,I suffer anxiety and my doctors recommended a dog . I already had a rescued for 4 years but he recently had to be put to sleep because of cancer.,Active - Short walks and dog park play,I do not currently have pets,I adopted Roscoe on an adoptathon in NYC.,I don't have animals ,No,Albert Burchman D.V.M.  phone 718 367 4350,0 - 4,In my apartment ,"Yes, I have a pension and ss",I am thinking probably in the next few days,No,No,no partner,I'm healthy ,Yes
https://ps31.petstablished.com/adoption_applications/1158611,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,,No,Yes,Addition to family and give a better life for the puppy,Energetic - Running buddy,My animals are up to date on their vaccinations and receive monthly preventatives,"Rescued from NY from a lady off craigslist, and pet store (before I knew about puppy mills)",Yes all of my animals are spayed/neutered,no,"Naugatuck Veterinary Hospital, 2037236901",4 - 8,When I am not home - Crate trained until get through puppy stages then will have free range of the upstairs of the house after puppy proofing,yes,I am thinking probably in the next few days,no,no,n/a,Yes,Yes
https://ps31.petstablished.com/adoption_applications/1158740,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,No,No,I’m 43 (next week. Still 42 now ,Our dog Okie (16 year old rescue) died of old age,Active - Short walks and dog park play,I do not currently have pets,High Kill shelter in North Carolina and adopted through local agency 16 years ago ,I don't have animals ,No,"Emmerson Animal Hospital 371 Kinderkamack RdEmerson, NJ  07630United States+1 (201) 262-2950",0 - 4,In the home in a crate until house broken (6 weeks) ,Funds for dog care aren’t a limiting factor for my caring for the pet,"Right away, hand that dog over!",No,No,N/a,N/a,Yes
https://ps31.petstablished.com/adoption_applications/1161649,Rent,"Yes, my landlord allows pets",no,"Yes, a fenced yard.",No,Yes,no,No,yes,My wife and I both grew up with dogs and would love to have a dog of our own. We both now have more time to spend with a dog and are looking forward to having a dog who can come with us for runs/walks and go to dog parks around town. My wife would eventually like to train our dog to be an emotional support animal as she is a therapist and would like to occasionally take the dog to work with her.,Active - Short walks and dog park play,I do not currently have pets,n/a,I don't have animals ,no,n/a,0 - 4,in our apartment,yes,"Right away, hand that dog over!",no,no,yes ,,Yes
https://ps31.petstablished.com/adoption_applications/1158482,Own,I own my home and do not need approval from a landlord,No ,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,We want to add another dog to family and have always wanted a husky ,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,Aws Kennebunk me ,Yes all of my animals are spayed/neutered,No,Alfred/Waterboro veterinarians 2072473100,0 - 4,In house ,Yes,"I am uncertain, it would depend on me finding the right dog",No,No,Yes,N/a,Yes
https://ps31.petstablished.com/adoption_applications/1162457,Rent,"Yes, my landlord allows pets",No. ,I don't have a yard. ,Yes,Yes,No. ,No,Yes.,"Our beloved family dog of 13 years recently passed away, leaving our second dog without a companion.  We're looking for a dog that will bond well with her, be affectionate with our 9 year old, and bring some fun energy into the house.",Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,"Trixie came through In our Hands.Cooper was adopted from a breeder 13 years ago as an infant. ",Yes all of my animals are spayed/neutered,No.,"Park Slope Vet Care in Park Slope, Brooklyn.   718-788-0500.Cooper and Trixie are both listed under Daniel Newman.",0 - 4,The dog will be kept with our family in our duplex apartment.  Our current dog sleeps on pillows on our bedroom floor and spends most of the day in the living room.  Trixie is not crate trained but we are open to a crate if the new dog needs one / feels more comfortable with a safe space of their own.,"Yes, we can afford vet expenses.","I am taking my time, a few weeks is fine ","About 5 years ago, we tried to adopt from Sean Casey Animal Shelter and only kept him for a weekend.  Once he was out of the shelter environment, it became clear he wasn't a good fit.  He needed a lot more rehabilitation than we could give him with a 5 year old son in the house.",No.,Yes.,No applicable.,Yes
https://ps31.petstablished.com/adoption_applications/1155889,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,I have a mild cat allergy.,No,Yes.,"I love animals, dogs in particular. We grew up with a dog, Taffy, a stray that we took in. She was was with us for 15 years, was a part of our family and is buried in our backyard in Michigan where I grew up (and my parents still live). I've wanted to have a dog as an adult forever but never got one because I was so busy with work, including being on an airplane every week for a lot of my career. Every time I'm visiting a friend or family member with a pet, I relish the opportunity to bond and play with their pets ... I was in LA last month visiting a friend with a dog, and she called me the pet whisperer. I love them, and I think (almost all of them) like me. I have an active and fun social life, but I live alone, and a dog would be a great addition to my life. I am in between jobs and no longer travel like that, and this is an opportunity for me to adopt a dog and get settled with him/her. I want to give a dog a home and best friend's love, and I want the companionship and love in return. ","Mellow - Short, daily walks",I do not currently have pets,n/a,I don't have animals ,No.,n/a,8+,"The dog will be at my apartment (~880 sq. ft.) left to roam around. When at work, I would have a dog walker 1 to 2 times per day. I also have researched doggy day cares and am prepared to drop him/her off 1 to 2 times per week. I also would work from home about 1 day per week, if my new employer allows for this. Finally, I have the private roof deck and have started to research doors that I can install with a pet door.",I am financially secure and am able to pay for unexpected bills.,"I am uncertain, it would depend on me finding the right dog",No.,No.,n/a. I live alone.,n/a.,Yes
https://ps31.petstablished.com/adoption_applications/1152315,Rent,"Yes, my landlord allows pets",No,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,We want to have the chance to be able to give our pet a good place to grow up and have a full life. We want to be able to share our love and we need something to take care of and enjoy as part of the family and do things together . And we want something to love. ,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,We found harley when she was just a kitten looking food and we took her in. I always say that Harley choose us not the other way around. She found us and we been in love with her ever since ,Yes all of my animals are spayed/neutered,No,Harley pica is her name and the Richmond valley medical center 7189483331,0 - 4,In the home with me all day in sleep with us in our room I don’t like cages ,Yes I have care credit ,"Right away, hand that dog over!",No,No,Yes me always me. ,If for some reason I can’t take care of her my husband will care for her or my mother or my father. They always cared for my pets in the past if I needed to go away all day for whatever reason ,Yes
https://ps31.petstablished.com/adoption_applications/1157175,Own,,,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,Companion,Active - Short walks and dog park play,I do not currently have pets,None,I don't have animals ,No,None,0 - 4,"Depending on dogCreate goal run of house",I can pay,"Right away, hand that dog over!",No,No,Yes,Only 66 good health ,Yes
https://ps31.petstablished.com/adoption_applications/1153624,Own,I own my home and do not need approval from a landlord,No,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,We want to have a family dog that we can enjoy at the brewery and on the family farm,Active - Short walks and dog park play,I do not currently have pets,Shelter,I don't have animals ,No,I don’t have a vet yet,0 - 4,Crate,Yes,"Right away, hand that dog over!",No,No,Yes,,Yes
